Timestamp,Temperature,Humidity,Pressure,Light,Soil,Voltage
1496578501,19.32,67.458,100.6675,10494.68,10373,5
1496579401,20.83,64.581,100.6808,49149.52,10421,5
1496580301,24.38,45.236,100.6709,41982.42,10545,5
1496581201,26.36,43.495,100.6554,65091.85,10310,5
1496582101,28.57,38.503,100.6395,63854.68,10350,5
1496583001,26.52,36.92,100.6313,49357.26,10109,5
1496583901,30.52,36.478,100.6237,79329.6,10307,5
1496584801,31.22,30.852,100.6065,88086.29,10075,5
1496585701,30.28,35.083,100.6204,95360.97,10118,5
1496586601,33.9,28.392,100.599,76246.85,10205,5
1496587501,33.03,29.079,100.603,103863.55,9887,5
1496588401,35.86,27.176,100.5915,106002.18,9723,5
1496589301,32.72,34.683,100.5849,101856.61,9596,5
1496590201,33.86,25.48,100.5721,91486.21,9556,5
1496591101,32.28,25.681,100.5403,73637.1,9497,5
1496592001,30.82,34.757,100.5166,66269.68,9472,5
1496592901,30.22,39.229,100.4895,37616.13,9458,5
1496593801,25.76,39.911,100.4815,32212.98,9455,5
1496594701,26.63,38.794,100.4549,30525.08,9458,5
1496595601,27.03,41.513,100.4311,33644.92,9466,5
1496596501,27.26,34.656,100.4004,30771.77,9472,5
1496597401,24.55,45.941,100.4008,21007.9,9513,5
1496598301,25.22,50.248,100.3982,20397.66,9491,5
1496599201,23.9,42.354,100.432,20056.37,9495,5
1496600101,24.22,44.88,100.4641,17428.06,9514,5
1496601001,22.76,54.207,100.4673,15350.65,9523,5
1496601901,23.05,56.162,100.4371,15072.42,9535,5
1496602801,24.78,39.461,100.4239,27776.21,9536,5
1496603701,23.28,48.232,100.4069,15925.65,9538,5
1496604601,21.99,62.036,100.4097,10362.98,9544,5
1496605501,21.85,57.32,100.4078,13139.68,9570,5
1496606401,21.16,59.632,100.3923,12611.05,9569,5
1496607301,20.07,64.75,100.396,10025.4,9564,5
1496608201,19.8,69.596,100.3837,10750.65,9567,5
1496609101,18.34,70.23,100.3837,14805.32,9576,5
1496610001,17.59,84.86,100.3982,9880.73,9574,5
1496610901,16.76,83.375,100.3855,9613.63,9583,5
1496611801,16.41,91.412,100.399,4026.85,9597,5
1496612701,15.87,92.806,100.3993,4037.98,9611,5
1496613601,14.8,93.227,100.392,2932.5,9630,5
1496614501,14.62,94.799,100.3883,2153.47,9638,5
1496615401,14.48,95.032,100.3891,2329.68,9653,5
1496616301,14.45,96.101,100.3889,1010.89,9661,5
1496617201,14.13,96.489,100.4173,702.98,9680,5
1496618101,13.8,96.808,100.42,938.55,9696,5
1496619001,13.39,97.334,100.4394,621.37,9652,5
1496619901,13.04,97.714,100.4472,415.48,9631,5
1496620801,12.83,98.186,100.4357,181.77,9577,5
1496621701,12.8,98.57,100.4254,38.95,9589,5
1496622601,12.83,98.847,100.4123,7.42,9598,5
1496623501,12.83,99.052,100.4025,0,9629,5
1496624401,12.83,99.237,100.3773,0,9653,5
1496625301,12.85,99.383,100.3719,0,9686,5
